"order_id"|"order_date"|"order_status"|"delivery_date"|"seller_id"|"buyer_id"|"product_quantities"|"total_price"|"product_count"|"avg_product_price"|"avg_product_total_price"|"total_price_order"
O06587|2020-12-10|OK|2020-12-23|U00599|U00572|"{""P00599_017"": 3}"|3972.8400000000006|3|5.01|15.030|15.03
O06588|2020-11-07|OK|2020-11-09|U00599|U00143|"{""P00599_006"": 4,
""P00599_010"": 1,
""P00599_002"": 3}"|736.0999999999999|8|8.033333333333333|17.643|52.93
O06589|2020-11-10|OK|2020-11-24|U00489|U00133|"{""P00489_007"": 1}"|2824.58|1|5.06|5.060|5.06
O06590|2020-11-09|CANCELED|0001-01-01|U00500|U00346|"{""P00500_006"": 3}"|2051.8399999999997|3|5.01|15.030|15.03
O06591|2020-11-11|CANCELED|0001-01-01|U00562|U00578|"{""P00562_004"": 3}"|2533.3899999999994|3|5.01|15.030|15.03
O06592|2020-12-28|OK|2020-12-30|U00536|U00129|"{""P00536_004"": 2}"|1497.82|2|7.21|14.420|14.42
O06593|2020-12-21|OK|2020-12-31|U00368|U00498|"{""P00368_007"": 2,
""P00368_006"": 5,
""P00368_001"": 1,
""P00368_001"": 4,
""P00368_009"": 2}"|2363.2199999999993|14|19.006|74.912|374.56000000000006
O06594|2020-12-20|OK|2020-12-24|U00617|U00609|"{""P00617_006"": 5}"|1694.1799999999998|5|5.01|25.050|25.049999999999997
O06595|2020-12-28|OK|2020-12-29|U00448|U00435|"{""P00448_003"": 2}"|1927.37|2|5.8|11.600|11.6
O06596|2020-12-25|OK|2021-01-05|U00376|U00436|"{""P00376_002"": 4,
""P00376_015"": 4}"|1791.05|8|6.135|24.540|49.08
O06597|2020-11-05|OK|2020-11-18|U00579|U00034|"{""P00579_002"": 5}"|1003.0399999999997|5|5.21|26.050|26.05
O06598|2020-11-09|OK|2020-11-10|U00399|U00486|"{""P00399_006"": 4,
""P00399_007"": 2,
""P00399_009"": 4,
""P00399_013"": 4,
""P00399_010"": 3}"|2955.5000000000005|17|35.396|112.764|563.8199999999999
O06599|2020-12-13|OK|2020-12-16|U00624|U00626|"{""P00624_002"": 1,
""P00624_001"": 4,
""P00624_003"": 4,
""P00624_003"": 1}"|1455.2199999999998|10|28.522500000000004|85.215|340.86
O06600|2020-11-29|OK|2020-12-02|U00408|U00290|"{""P00408_007"": 3,
""P00408_007"": 3}"|2955.67|6|5.02|15.060|30.119999999999997
O06601|2020-12-01|CANCELED|0001-01-01|U00614|U00167|"{""P00614_003"": 1}"|3922.6|1|50.89|50.890|50.89
O06602|2020-12-08|OK|2020-12-16|U00489|U00063|"{""P00489_021"": 5,
""P00489_023"": 2,
""P00489_013"": 3,
""P00489_020"": 3,
""P00489_012"": 3}"|1778.1099999999997|16|5.548|17.646|88.23
O06603|2020-11-17|OK|2020-11-26|U00576|U00484|"{""P00576_010"": 2}"|2906.28|2|5.18|10.360|10.36
O06604|2020-11-18|OK|2020-11-24|U00535|U00552|"{""P00535_006"": 5,
""P00535_005"": 2,
""P00535_005"": 4}"|1801.29|11|11.466666666666667|50.653|151.95999999999998
O06605|2020-11-28|CANCELED|0001-01-01|U00567|U00062|"{""P00567_003"": 1}"|3059.480000000001|1|16.11|16.110|16.11
O06606|2020-11-09|CANCELED|0001-01-01|U00336|U00324|"{""P00336_004"": 3,
""P00336_005"": 5}"|1602.4999999999995|8|32.1|126.160|252.32000000000002
O06607|2020-12-17|CANCELED|0001-01-01|U00399|U00497|"{""P00399_006"": 2,
""P00399_012"": 5}"|3993.8800000000006|7|23.75|55.120|110.24000000000001
O06608|2020-12-15|OK|2020-12-16|U00617|U00071|"{""P00617_015"": 1,
""P00617_003"": 1,
""P00617_006"": 3,
""P00617_002"": 4}"|1895.08|9|8.86|25.825|103.30000000000001
O06609|2020-11-06|CANCELED|0001-01-01|U00399|U00503|"{""P00399_010"": 1,
""P00399_004"": 3}"|2526.840000000001|4|6.5649999999999995|12.175|24.35
O06610|2020-11-08|OK|2020-11-10|U00559|U00237|"{""P00559_004"": 3}"|2704.1600000000003|3|6.73|20.190|20.19
O06611|2020-11-06|OK|2020-11-12|U00589|U00016|"{""P00589_003"": 5}"|2084.7599999999998|5|5.01|25.050|25.049999999999997
O06612|2020-12-06|CANCELED|0001-01-01|U00399|U00515|"{""P00399_004"": 3,
""P00399_011"": 4,
""P00399_007"": 1,
""P00399_003"": 2,
""P00399_007"": 2}"|1995.2199999999991|12|34.748000000000005|67.564|337.82000000000005
O06613|2020-12-02|OK|2020-12-08|U00221|U00398|"{""P00221_023"": 5}"|2187.1099999999997|5|5.56|27.800|27.799999999999997
O06614|2020-11-23|OK|2020-11-29|U00505|U00527|"{""P00505_007"": 3,
""P00505_008"": 3,
""P00505_002"": 1,
""P00505_003"": 5,
""P00505_005"": 1}"|2353.99|13|15.782|43.150|215.75
O06615|2020-12-15|OK|2020-12-25|U00624|U00372|"{""P00624_001"": 5}"|3942.7900000000004|5|42.1|210.500|210.5
O06616|2020-12-16|OK|2020-12-19|U00551|U00131|"{""P00551_003"": 4,
""P00551_009"": 1,
""P00551_002"": 2,
""P00551_008"": 2,
""P00551_010"": 3}"|2873.2999999999993|12|27.764|87.212|436.06
O06617|2020-11-10|OK|2020-11-11|U00562|U00223|"{""P00562_013"": 2,
""P00562_001"": 3,
""P00562_004"": 4}"|2987.8600000000006|9|16.643333333333334|41.167|123.5
O06618|2020-11-27|OK|2020-12-01|U00496|U00582|"{""P00496_003"": 5,
""P00496_007"": 5,
""P00496_003"": 5,
""P00496_007"": 3,
""P00496_008"": 1}"|2905.250000000001|19|18.834|35.106|175.52999999999997
O06619|2020-12-28|CANCELED|0001-01-01|U00578|U00031|"{""P00578_001"": 5,
""P00578_001"": 4,
""P00578_001"": 1,
""P00578_001"": 3,
""P00578_001"": 5}"|1928.9499999999996|18|6.95|25.020|125.1
O06620|2020-12-27|OK|2020-12-29|U00579|U00347|"{""P00579_004"": 5,
""P00579_004"": 5,
""P00579_003"": 4}"|3081.55|14|30.48|150.000|450.0
O06621|2020-12-18|OK|2020-12-19|U00416|U00555|"{""P00416_001"": 5,
""P00416_001"": 1,
""P00416_001"": 3,
""P00416_002"": 3,
""P00416_001"": 5}"|3555.420000000001|17|11.734|37.214|186.07
O06622|2020-12-24|OK|2020-12-27|U00599|U00320|"{""P00599_014"": 1}"|1777.0699999999997|1|5.01|5.010|5.01
O06623|2020-11-17|OK|2020-11-18|U00408|U00352|"{""P00408_006"": 1,
""P00408_006"": 4,
""P00408_010"": 4,
""P00408_002"": 4}"|2377.94|13|24.965|67.460|269.84
O06624|2020-12-03|OK|2020-12-06|U00626|U00419|"{""P00626_008"": 3,
""P00626_002"": 3,
""P00626_001"": 3}"|1773.3799999999999|9|37.016666666666666|111.050|333.15000000000003
O06625|2020-11-12|OK|2020-11-18|U00551|U00208|"{""P00551_008"": 2}"|756.3199999999999|2|5.01|10.020|10.02
O06626|2020-11-07|OK|2020-11-14|U00527|U00139|"{""P00527_002"": 3,
""P00527_002"": 5,
""P00527_001"": 3,
""P00527_001"": 4,
""P00527_001"": 3}"|2712.91|18|55.048|197.344|986.7199999999999
O06627|2020-11-09|OK|2020-11-19|U00520|U00350|"{""P00520_008"": 3}"|2877.53|3|54.15|162.450|162.45
O06628|2020-11-09|OK|2020-11-14|U00599|U00007|"{""P00599_007"": 5}"|2725.2700000000013|5|5.01|25.050|25.049999999999997
O06629|2020-11-29|OK|2020-12-13|U00474|U00458|"{""P00474_009"": 5,
""P00474_003"": 1}"|1116.1100000000001|6|10.015|20.055|40.11
O06630|2020-12-21|OK|2020-12-31|U00605|U00167|"{""P00605_011"": 5,
""P00605_007"": 5,
""P00605_002"": 2,
""P00605_003"": 3,
""P00605_004"": 2}"|3922.6|17|17.071999999999996|77.338|386.68999999999994
O06631|2020-11-15|OK|2020-11-22|U00571|U00399|"{""P00571_001"": 1,
""P00571_001"": 1}"|2886.11|2|6.08|6.080|12.16
O06632|2020-12-17|CANCELED|0001-01-01|U00599|U00250|"{""P00599_012"": 3,
""P00599_017"": 4,
""P00599_011"": 5,
""P00599_005"": 5,
""P00599_007"": 3}"|2008.1799999999996|20|9.196|40.970|204.85
O06633|2020-12-17|OK|2020-12-24|U00485|U00301|"{""P00485_005"": 3,
""P00485_004"": 3,
""P00485_007"": 2}"|2941.349999999999|8|15.589999999999998|44.887|134.66
O06634|2020-11-05|OK|2020-11-15|U00473|U00583|"{""P00473_005"": 2,
""P00473_006"": 2,
""P00473_006"": 3,
""P00473_006"": 1,
""P00473_004"": 2}"|2522.47|10|19.857999999999997|39.716|198.58
O06635|2020-11-04|OK|2020-11-13|U00433|U00158|"{""P00433_001"": 3,
""P00433_003"": 1,
""P00433_001"": 1,
""P00433_006"": 3,
""P00433_009"": 5}"|4067.9900000000002|13|31.798000000000002|73.950|369.75
O06636|2020-12-01|CANCELED|0001-01-01|U00605|U00507|"{""P00605_008"": 2,
""P00605_006"": 3}"|1039.2199999999996|5|36.905|76.325|152.65
O06637|2020-12-15|OK|2020-12-21|U00599|U00130|"{""P00599_022"": 3,
""P00599_013"": 2,
""P00599_018"": 4,
""P00599_017"": 5}"|1906.5599999999997|14|5.272499999999999|18.583|74.33
O06638|2020-11-15|OK|2020-11-24|U00470|U00104|"{""P00470_003"": 3,
""P00470_003"": 2,
""P00470_002"": 3,
""P00470_003"": 4,
""P00470_004"": 3}"|3154.420000000001|15|26.375999999999998|79.128|395.64
O06639|2020-11-27|OK|2020-11-30|U00520|U00089|"{""P00520_007"": 5,
""P00520_005"": 3,
""P00520_005"": 3,
""P00520_001"": 5,
""P00520_007"": 4}"|2362.91|20|16.682|71.238|356.18999999999994
O06640|2020-11-15|OK|2020-11-28|U00474|U00328|"{""P00474_008"": 3,
""P00474_006"": 1,
""P00474_003"": 2}"|2272.5799999999995|6|12.0|18.997|56.989999999999995
O06641|2020-12-30|OK|2021-01-05|U00578|U00166|"{""P00578_001"": 2,
""P00578_001"": 2}"|5828.609999999998|4|6.95|13.900|27.8
O06642|2020-11-12|OK|2020-11-13|U00453|U00175|"{""P00453_001"": 2,
""P00453_001"": 5}"|3433.2200000000007|7|5.27|18.445|36.89
O06643|2020-11-25|CANCELED|0001-01-01|U00594|U00052|"{""P00594_002"": 4,
""P00594_004"": 4,
""P00594_003"": 3}"|3701.7499999999995|11|8.583333333333334|29.387|88.16
O06644|2020-12-03|OK|2020-12-08|U00259|U00561|"{""P00259_007"": 5,
""P00259_003"": 5,
""P00259_001"": 3,
""P00259_001"": 1}"|3043.060000000001|14|5.17|12.925|51.7
O06645|2020-11-05|CANCELED|0001-01-01|U00617|U00099|"{""P00617_012"": 2,
""P00617_013"": 2,
""P00617_012"": 4,
""P00617_003"": 5,
""P00617_011"": 5}"|2552.05|18|19.36|89.342|446.71
O06646|2020-11-12|OK|2020-11-14|U00415|U00473|"{""P00415_001"": 1,
""P00415_002"": 4,
""P00415_002"": 2,
""P00415_001"": 2,
""P00415_001"": 2}"|2817.5399999999986|11|5.356|11.620|58.099999999999994
O06647|2020-12-20|CANCELED|0001-01-01|U00576|U00545|"{""P00576_011"": 1,
""P00576_008"": 3,
""P00576_004"": 1}"|1432.3199999999997|5|9.796666666666665|13.810|41.42999999999999
O06648|2020-11-24|OK|2020-12-04|U00535|U00101|"{""P00535_002"": 4}"|3870.2200000000003|4|5.01|20.040|20.04
O06649|2020-11-10|OK|2020-11-13|U00386|U00166|"{""P00386_006"": 4,
""P00386_003"": 3,
""P00386_002"": 4,
""P00386_013"": 5,
""P00386_011"": 5}"|5828.609999999998|21|19.928000000000004|73.340|366.70000000000005
O06650|2020-11-16|CANCELED|0001-01-01|U00268|U00243|"{""P00268_012"": 5,
""P00268_002"": 4}"|1652.2099999999994|9|50.515|249.055|498.11
O06651|2020-11-28|OK|2020-12-02|U00576|U00073|"{""P00576_001"": 3,
""P00576_001"": 4,
""P00576_002"": 1,
""P00576_006"": 5}"|2984.1600000000017|13|10.3875|36.020|144.07999999999998
O06652|2020-12-19|OK|2020-12-22|U00371|U00214|"{""P00371_006"": 1}"|1730.6799999999996|1|5.35|5.350|5.35
O06653|2020-11-22|OK|2020-12-07|U00181|U00164|"{""P00181_008"": 4,
""P00181_004"": 1,
""P00181_006"": 3}"|1700.07|8|36.73|108.300|324.9
O06654|2020-11-27|OK|2020-11-30|U00500|U00235|"{""P00500_001"": 3,
""P00500_005"": 2,
""P00500_003"": 1,
""P00500_006"": 3,
""P00500_009"": 2}"|1808.1999999999996|11|5.0200000000000005|11.046|55.22999999999999
O06655|2020-11-11|OK|2020-11-24|U00599|U00286|"{""P00599_008"": 4,
""P00599_017"": 1,
""P00599_014"": 5,
""P00599_003"": 1,
""P00599_010"": 3}"|2693.0100000000007|14|7.025999999999999|19.558|97.78999999999999
O06656|2020-11-01|CANCELED|0001-01-01|U00624|U00353|"{""P00624_002"": 3,
""P00624_002"": 4,
""P00624_003"": 4,
""P00624_001"": 4,
""P00624_002"": 4}"|2265.5899999999997|19|18.124000000000002|71.494|357.47
O06657|2020-12-27|OK|2021-01-11|U00448|U00234|"{""P00448_010"": 4,
""P00448_010"": 1,
""P00448_008"": 2,
""P00448_002"": 2,
""P00448_006"": 1}"|1195.7500000000002|10|20.95|29.036|145.18
O06658|2020-12-02|CANCELED|0001-01-01|U00451|U00205|"{""P00451_004"": 2,
""P00451_004"": 4,
""P00451_005"": 5,
""P00451_006"": 5,
""P00451_008"": 3}"|3706.78|19|35.412|142.812|714.0600000000001
O06659|2020-12-24|OK|2020-12-29|U00501|U00414|"{""P00501_003"": 3}"|2246.250000000001|3|45.4|136.200|136.2
O06660|2020-12-11|OK|2020-12-20|U00451|U00050|"{""P00451_006"": 5}"|1191.26|5|5.04|25.200|25.2
O06661|2020-12-22|OK|2020-12-29|U00626|U00253|"{""P00626_006"": 4}"|1759.76|4|5.02|20.080|20.08
O06662|2020-11-10|OK|2020-11-16|U00538|U00133|"{""P00538_004"": 5,
""P00538_004"": 2,
""P00538_001"": 3,
""P00538_005"": 4,
""P00538_004"": 1}"|2824.58|15|17.874|54.774|273.87
O06663|2020-11-27|OK|2020-12-04|U00603|U00340|"{""P00603_001"": 1}"|1659.7499999999995|1|44.9|44.900|44.9
O06664|2020-12-01|CANCELED|0001-01-01|U00427|U00387|"{""P00427_004"": 1,
""P00427_004"": 5,
""P00427_003"": 1,
""P00427_001"": 4}"|4881.219999999999|11|17.57|63.695|254.77999999999997
O06665|2020-12-11|OK|2020-12-18|U00622|U00234|"{""P00622_003"": 3}"|1195.7500000000002|3|18.89|56.670|56.67
O06666|2020-12-18|OK|2020-12-31|U00473|U00123|"{""P00473_003"": 4}"|2212.94|4|25.14|100.560|100.56
O06667|2020-12-12|OK|2020-12-13|U00400|U00292|"{""P00400_006"": 1,
""P00400_007"": 2,
""P00400_001"": 3,
""P00400_006"": 2,
""P00400_006"": 5}"|3079.5899999999997|13|60.98199999999999|153.662|768.31
O06668|2020-11-06|CANCELED|0001-01-01|U00614|U00623|"{""P00614_009"": 4,
""P00614_005"": 1,
""P00614_009"": 4,
""P00614_003"": 5,
""P00614_006"": 1}"|2289.669999999999|15|26.797999999999995|73.570|367.84999999999997
O06669|2020-11-02|OK|2020-11-15|U00619|U00112|"{""P00619_001"": 3,
""P00619_001"": 2}"|3124.31|5|36.56|91.400|182.8
O06670|2020-11-04|CANCELED|0001-01-01|U00605|U00487|"{""P00605_005"": 5,
""P00605_006"": 4,
""P00605_004"": 3}"|1422.7599999999998|12|9.32|41.577|124.73
O06671|2020-12-30|OK|2021-01-06|U00548|U00123|"{""P00548_002"": 1,
""P00548_002"": 2,
""P00548_001"": 5}"|2212.94|8|56.48|92.653|277.96
O06672|2020-11-28|CANCELED|0001-01-01|U00599|U00136|"{""P00599_002"": 3}"|2174.1299999999997|3|5.01|15.030|15.03
O06673|2020-12-21|OK|2020-12-23|U00548|U00338|"{""P00548_001"": 2,
""P00548_001"": 1,
""P00548_001"": 5,
""P00548_002"": 4,
""P00548_002"": 5}"|2971.3|17|36.608000000000004|157.256|786.28
O06674|2020-12-07|OK|2020-12-19|U00408|U00362|"{""P00408_002"": 3,
""P00408_007"": 3}"|2983.4700000000003|6|6.734999999999999|20.205|40.41
O06675|2020-11-29|OK|2020-12-10|U00617|U00461|"{""P00617_016"": 5}"|902.64|5|42.24|211.200|211.20000000000002
O06676|2020-12-18|OK|2020-12-26|U00406|U00230|"{""P00406_008"": 2,
""P00406_002"": 4,
""P00406_002"": 2}"|3197.520000000001|8|49.69666666666668|142.400|427.20000000000005
O06677|2020-11-26|OK|2020-12-03|U00614|U00011|"{""P00614_007"": 3,
""P00614_003"": 4}"|3204.3399999999997|7|54.485|188.900|377.8
O06678|2020-12-19|OK|2021-01-01|U00263|U00130|"{""P00263_004"": 2}"|1906.5599999999997|2|62.96|125.920|125.92
O06679|2020-12-16|OK|2020-12-22|U00580|U00206|"{""P00580_003"": 2,
""P00580_002"": 2,
""P00580_001"": 1}"|2963.890000000001|5|5.140000000000001|5.177|15.530000000000001
O06680|2020-12-09|OK|2020-12-19|U00599|U00031|"{""P00599_022"": 2,
""P00599_013"": 5,
""P00599_003"": 5}"|1928.9499999999996|12|5.553333333333334|22.747|68.24
O06681|2020-11-27|CANCELED|0001-01-01|U00617|U00429|"{""P00617_013"": 4,
""P00617_014"": 4}"|3908.08|8|5.38|21.520|43.04
O06682|2020-11-02|OK|2020-11-17|U00589|U00004|"{""P00589_002"": 5,
""P00589_009"": 4,
""P00589_001"": 1,
""P00589_007"": 1,
""P00589_004"": 4}"|1537.6800000000003|15|5.467499999999999|10.830|54.15
O06683|2020-12-05|OK|2020-12-15|U00551|U00590|"{""P00551_005"": 4}"|2689.3500000000004|4|5.01|20.040|20.04
O06684|2020-11-19|OK|2020-11-28|U00567|U00030|"{""P00567_006"": 4}"|1059.77|4|5.03|20.120|20.12
O06685|2020-11-11|OK|2020-11-25|U00581|U00505|"{""P00581_002"": 5,
""P00581_002"": 1,
""P00581_002"": 3,
""P00581_002"": 4,
""P00581_001"": 5}"|1864.5600000000002|18|5.114|18.528|92.64
O06686|2020-12-27|CANCELED|0001-01-01|U00613|U00070|"{""P00613_001"": 1,
""P00613_001"": 4,
""P00613_001"": 4,
""P00613_002"": 3}"|1446.4299999999996|12|9.6975|29.093|116.37
O06687|2020-12-06|OK|2020-12-07|U00617|U00239|"{""P00617_012"": 1,
""P00617_012"": 5,
""P00617_002"": 5}"|3996.2700000000013|11|9.766666666666666|42.153|126.46000000000001
O06688|2020-12-25|OK|2020-12-28|U00617|U00542|"{""P00617_012"": 2,
""P00617_016"": 1}"|6505.300000000002|3|23.625|26.130|52.260000000000005
O06689|2020-12-21|OK|2020-12-24|U00473|U00247|"{""P00473_003"": 4}"|3815.7299999999996|4|25.14|100.560|100.56
O06690|2020-11-21|OK|2020-12-04|U00399|U00371|"{""P00399_009"": 2,
""P00399_013"": 4}"|3361.3599999999997|6|29.375|106.330|212.66
O06691|2020-12-06|CANCELED|0001-01-01|U00599|U00365|"{""P00599_010"": 5}"|2317.66|5|12.82|64.100|64.1
O06692|2020-12-14|CANCELED|0001-01-01|U00617|U00266|"{""P00617_004"": 3,
""P00617_006"": 2,
""P00617_012"": 4}"|1853.0100000000004|9|5.053333333333334|15.160|45.48
O06693|2020-12-27|OK|2021-01-02|U00512|U00088|"{""P00512_002"": 4,
""P00512_001"": 5,
""P00512_003"": 3}"|6102.330000000002|12|45.03333333333333|156.593|469.78
O06694|2020-11-07|CANCELED|0001-01-01|U00489|U00033|"{""P00489_008"": 5,
""P00489_025"": 3,
""P00489_015"": 5,
""P00489_014"": 1,
""P00489_020"": 2}"|1347.37|16|12.506|53.180|265.9
O06695|2020-11-07|CANCELED|0001-01-01|U00617|U00286|"{""P00617_004"": 1,
""P00617_004"": 4,
""P00617_012"": 1,
""P00617_016"": 3}"|2693.0100000000007|9|14.3825|39.358|157.42999999999998
O06696|2020-11-25|OK|2020-11-29|U00594|U00265|"{""P00594_004"": 4,
""P00594_002"": 5}"|1758.69|9|5.455|24.325|48.65
O06697|2020-12-28|OK|2021-01-01|U00599|U00384|"{""P00599_016"": 5}"|4540.080000000001|5|12.39|61.950|61.95
O06698|2020-11-18|OK|2020-11-21|U00513|U00611|"{""P00513_004"": 2,
""P00513_004"": 4,
""P00513_006"": 4,
""P00513_002"": 1,
""P00513_002"": 1}"|3986.0299999999993|12|22.868000000000002|53.520|267.6
O06699|2020-12-08|CANCELED|0001-01-01|U00605|U00070|"{""P00605_002"": 1}"|1446.4299999999996|1|5.01|5.010|5.01
O06700|2020-12-13|OK|2020-12-14|U00551|U00171|"{""P00551_010"": 5}"|3518.9900000000016|5|5.01|25.050|25.049999999999997
O06701|2020-11-25|CANCELED|0001-01-01|U00470|U00106|"{""P00470_004"": 2,
""P00470_003"": 2,
""P00470_004"": 5,
""P00470_002"": 4,
""P00470_002"": 4}"|2696.0700000000006|17|26.552|86.442|432.2099999999999
O06702|2020-11-06|OK|2020-11-19|U00558|U00035|"{""P00558_002"": 1,
""P00558_001"": 1,
""P00558_001"": 2,
""P00558_002"": 2,
""P00558_001"": 3}"|1798.3699999999997|9|23.666000000000004|45.246|226.23000000000002
O06703|2020-12-23|OK|2020-12-25|U00380|U00207|"{""P00380_003"": 4,
""P00380_009"": 1,
""P00380_008"": 5,
""P00380_004"": 2,
""P00380_009"": 2}"|1366.6799999999994|14|11.052000000000001|37.842|189.20999999999998
O06704|2020-11-21|OK|2020-11-23|U00617|U00128|"{""P00617_002"": 2,
""P00617_008"": 5,
""P00617_013"": 5,
""P00617_016"": 4,
""P00617_011"": 3}"|3169.0100000000007|19|32.084|110.448|552.24
O06705|2020-12-02|CANCELED|0001-01-01|U00605|U00616|"{""P00605_006"": 4,
""P00605_010"": 5,
""P00605_006"": 2}"|947.24|11|30.546666666666667|146.027|438.08
O06706|2020-12-26|OK|2021-01-05|U00595|U00601|"{""P00595_001"": 2}"|1991.3499999999995|2|5.01|10.020|10.02
O06707|2020-11-08|OK|2020-11-23|U00617|U00561|"{""P00617_007"": 3,
""P00617_008"": 1,
""P00617_015"": 4,
""P00617_004"": 3,
""P00617_008"": 2}"|3043.060000000001|13|13.591999999999999|30.822|154.10999999999999
O06708|2020-11-25|CANCELED|0001-01-01|U00535|U00070|"{""P00535_004"": 1,
""P00535_006"": 2,
""P00535_002"": 1,
""P00535_001"": 3,
""P00535_005"": 1}"|1446.4299999999996|8|12.489999999999998|26.194|130.97
O06709|2020-12-10|OK|2020-12-18|U00599|U00610|"{""P00599_018"": 3,
""P00599_005"": 1,
""P00599_018"": 3,
""P00599_022"": 2,
""P00599_009"": 4}"|3119.02|13|9.157999999999998|18.014|90.07
O06710|2020-12-14|OK|2020-12-18|U00415|U00594|"{""P00415_002"": 4,
""P00415_001"": 5,
""P00415_002"": 1,
""P00415_002"": 1,
""P00415_002"": 3}"|2678.3099999999995|14|5.152|14.650|73.25
O06711|2020-12-08|OK|2020-12-11|U00595|U00049|"{""P00595_003"": 4,
""P00595_002"": 1,
""P00595_002"": 3}"|1680.7499999999998|8|5.383333333333333|14.840|44.519999999999996
O06712|2020-12-22|OK|2020-12-28|U00428|U00017|"{""P00428_004"": 1,
""P00428_006"": 2,
""P00428_002"": 2}"|987.7699999999999|5|9.979999999999999|18.290|54.87
O06713|2020-11-27|CANCELED|0001-01-01|U00595|U00308|"{""P00595_002"": 4,
""P00595_004"": 5}"|5532.76|9|21.700000000000003|105.990|211.98000000000002
O06714|2020-11-08|OK|2020-11-17|U00579|U00334|"{""P00579_002"": 5,
""P00579_005"": 5}"|3115.8899999999994|10|5.21|13.025|26.05
O06715|2020-12-02|OK|2020-12-03|U00487|U00205|"{""P00487_003"": 2,
""P00487_002"": 1,
""P00487_004"": 1,
""P00487_005"": 4,
""P00487_004"": 1}"|3706.78|9|53.312|126.370|631.85
O06716|2020-11-04|OK|2020-11-18|U00617|U00113|"{""P00617_015"": 2,
""P00617_008"": 1}"|2580.1600000000008|3|11.635000000000002|14.140|28.28
O06717|2020-11-06|OK|2020-11-10|U00622|U00505|"{""P00622_006"": 2}"|1864.5600000000002|2|12.58|25.160|25.16
O06718|2020-12-17|OK|2020-12-25|U00567|U00543|"{""P00567_001"": 5,
""P00567_004"": 3,
""P00567_006"": 1,
""P00567_002"": 5}"|1209.4299999999998|14|7.3175|29.043|116.17
O06719|2020-11-17|OK|2020-12-02|U00551|U00145|"{""P00551_003"": 3,
""P00551_001"": 2,
""P00551_004"": 5}"|3608.32|10|52.32|203.637|610.91
O06720|2020-11-01|CANCELED|0001-01-01|U00626|U00117|"{""P00626_003"": 4,
""P00626_005"": 3,
""P00626_006"": 1,
""P00626_004"": 1,
""P00626_007"": 5}"|2759.3899999999994|14|19.534|72.234|361.16999999999996
O06721|2020-11-04|CANCELED|0001-01-01|U00599|U00011|"{""P00599_006"": 4,
""P00599_009"": 2,
""P00599_016"": 3,
""P00599_022"": 2,
""P00599_008"": 4}"|3204.3399999999997|15|6.872|20.994|104.97
O06722|2020-11-26|OK|2020-12-01|U00333|U00604|"{""P00333_010"": 5}"|2180.7100000000005|5|50.52|252.600|252.60000000000002
O06723|2020-12-25|OK|2021-01-04|U00400|U00025|"{""P00400_002"": 3,
""P00400_003"": 5}"|2114.18|8|34.675|149.235|298.47
O06724|2020-12-17|CANCELED|0001-01-01|U00489|U00534|"{""P00489_001"": 1,
""P00489_019"": 1,
""P00489_016"": 3,
""P00489_011"": 1}"|1966.9099999999996|6|9.415|11.920|47.68000000000001
O06725|2020-11-29|OK|2020-12-09|U00181|U00588|"{""P00181_002"": 1}"|1252.9099999999999|1|5.47|5.470|5.47
O06726|2020-12-10|CANCELED|0001-01-01|U00599|U00551|"{""P00599_002"": 2}"|1923.1799999999998|2|5.01|10.020|10.02
O06727|2020-12-17|OK|2020-12-31|U00585|U00194|"{""P00585_006"": 1,
""P00585_005"": 1}"|1720.5699999999997|2|12.55|12.550|25.1
O06728|2020-11-13|OK|2020-11-25|U00474|U00097|"{""P00474_005"": 4,
""P00474_008"": 1,
""P00474_009"": 1,
""P00474_006"": 4,
""P00474_010"": 2}"|3812.69|12|6.157500000000001|9.054|45.27
O06729|2020-11-14|OK|2020-11-29|U00473|U00482|"{""P00473_001"": 5,
""P00473_006"": 1,
""P00473_004"": 4,
""P00473_003"": 5,
""P00473_006"": 4}"|3755.7699999999995|19|18.982000000000003|64.246|321.23
O06730|2020-11-08|OK|2020-11-17|U00551|U00252|"{""P00551_007"": 4}"|3648.9800000000005|4|83.06|332.240|332.24
O06731|2020-12-27|OK|2021-01-07|U00614|U00270|"{""P00614_002"": 4,
""P00614_010"": 4}"|3280.979999999999|8|5.02|10.040|20.08
O06732|2020-12-27|OK|2020-12-31|U00418|U00045|"{""P00418_003"": 4}"|2455.13|4|5.01|20.040|20.04
O06733|2020-12-26|OK|2020-12-29|U00599|U00288|"{""P00599_002"": 3}"|2402.6899999999996|3|5.01|15.030|15.03
O06734|2020-12-14|OK|2020-12-27|U00513|U00230|"{""P00513_002"": 2,
""P00513_003"": 2,
""P00513_003"": 4}"|3197.520000000001|8|14.58|34.933|104.80000000000001
O06735|2020-12-18|CANCELED|0001-01-01|U00500|U00346|"{""P00500_009"": 1,
""P00500_006"": 5,
""P00500_003"": 5}"|2051.8399999999997|11|5.013333333333333|18.387|55.15999999999999
O06736|2020-11-11|OK|2020-11-12|U00585|U00191|"{""P00585_008"": 1}"|2045.1599999999999|1|5.01|5.010|5.01
O06737|2020-11-02|CANCELED|0001-01-01|U00500|U00129|"{""P00500_006"": 5,
""P00500_001"": 3}"|1497.82|8|5.025|20.085|40.17
